ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
217	122	Mat 	5	32	22	γαμήσ	γαμησει	γαμηση	G1060	V-AAS-3S	γαμέω	PC	V	CI	Spelling-X	PC-V-CI-X	TR uses γαμηση							
218	124	Mat 	5	34	14		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
219	125	Mat 	5	35	7		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
220	125	Mat 	5	35	16		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
221	126	Mat 	5	36	6	ὀμώσς	ομωσεις											0	0	0	0	0	0	0
222	126	Mat 	5	36	6	ὀμώσς	ομωσεις	ομοσης	G3660	V-AAS-2S	ὀμνύω	PC	V	CI	Spelling-X	PC-V-CI-X	None							
223	127	Mat 	5	37	12	ιὸ	παρισσον											0	0	0	0	0	0	0
224	127	Mat 	5	37	12	ιὸ	παρισσον	περισσον	G4053	A-NSN	περισσός	PC	V	C	Spelling-X	PC-V-C-X	None							
225	129	Mat 	5	39	9	ἁλλʼ	αλλ'											0	0	0	0	0	0	0
226	129	Mat 	5	39	9	ἁλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None							
227	131	Mat 	5	41	8	μεʼ	μετ'											0	0	0	0	0	0	0
228	131	Mat 	5	41	8	μεʼ	μετ'	μετ	G3326	PREP	μετά	PC	V	C	Punctuation-P	PC-V-C-P	None							
229	136	Mat 	5	46	9	ἔχε;	εχετε;											0	0	0	0	0	0	0
230	136	Mat 	5	46	9	ἔχε;	εχετε;	εχετε	G2192	V-PAI-2P	ἔχω	PC	V	C	Punctuation-P	PC-V-C-P	None							
231	136	Mat 	5	46	16	ισι;	ποιουσιν;											0	0	0	0	0	0	0
232	136	Mat 	5	46	16	ισι;	ποιουσιν;	ποιουσιν	G4160	V-PAI-3P	ποιέω	PC	V	C	Punctuation-P	PC-V-C-P	None							
233	137	Mat 	5	47	10	οι;	ποιειτε;											0	0	0	0	0	0	0
234	137	Mat 	5	47	10	οι;	ποιειτε;	ποιειτε	G4160	V-PAM-2P	ποιέω	PC	V	C	Punctuation-P	PC-V-C-P	None							
235	137	Mat 	5	47	15	ὅυτω	ουτως	ουτως	G3779	ADV	οὕτω							0	0	0	0	0	0	1
236	137	Mat 	5	47	16	οισι;	ποιουσιν;											0	0	0	0	0	0	0
237	137	Mat 	5	47	16	οισι;	ποιουσιν;	ποιουσιν	G4160	V-PAI-3P	ποιέω	PC	V	C	Punctuation-P	PC-V-C-P	None							
238	138	Mat 	5	48	14		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
239	140	Mat 	6	2	1	ὅἂ	οτ᾽αν											0	0	0	0	0	0	0
240	140	Mat 	6	2	1	ὅἂ	οτ᾽αν	οταν	G3752	CONJ	ὅταν	PC	V	C	Punctuation-P	PC-V-C-P	None							
241	140	Mat 	6	2	3	οις	ποιεις	ποιεις	G4160	V-PAI-2S	ποιέω							0	0	0	0	0	0	1
242	140	Mat 	6	2	21	δοξaῶσι	δοξaσθωσιν											0	0	0	0	0	0	0
243	140	Mat 	6	2	21	δοξῶσι	δοξσθωσιν	δοξ	None	None	None				None	---e	None							
244	140	Mat 	6	2	28	ἁπέχσι	απεχουσιν											0	0	0	0	0	0	0
245	140	Mat 	6	2	28	ἁπέχσι	απεχουσιν	απεχουσι	G568	V-PAI-3P	ἀπέχω	P	V	I	None	P-V-I-e	None							
246	140	Mat 	6	2	31	ἀυ	αυτου	αυτου	G846	P-GSM	αὐτός							0	0	0	0	0	0	1
247	143	Mat 	6	5	24	φῶσι	φανωσιν											0	0	0	0	0	0	0
248	143	Mat 	6	5	24	φῶσι	φανωσιν	φανωσι	G5316	V-2APS-3P	φαίνω	PC	V	I	None	PC-V-I-e	None							
249	143	Mat 	6	5	26	ἀνθρώηι	ανθρωηποις	ανθρωποις	G444	N-DPM	ἄνθρωπος	C	E		Spelling-X	C-E--X	None							
250	143	Mat 	6	5	31	ἀπέχσι	απεχουσιν											0	0	0	0	0	0	0
251	143	Mat 	6	5	31	ἀπέχσι	απεχουσιν	απεχουσι	G568	V-PAI-3P	ἀπέχω	P	V	I	None	P-V-I-e	None							
252	144	Mat 	6	6	3	ὅἂ	οτ᾽αν											0	0	0	0	0	0	0
253	144	Mat 	6	6	3	ὅἂ	οτ᾽αν	οταν	G3752	CONJ	ὅταν	PC	V	C	Punctuation-P	PC-V-C-P	None							
254	144	Mat 	6	6	8	αμον	ταμειον	ταμειον	G5009	N-NSN	ταμεῖον							0	0	0	0	0	0	1
255	145	Mat 	6	7	4	βάολογήση	βαπτολογησητε	βαττολογησητε	G945	V-AAS-2P	βαττολογέω	C	E		Translation-T	C-E--T	wrong ligature							
256	145	Mat 	6	7	8	δοκσιν	δοκουσιν											0	0	0	0	0	0	0
257	145	Mat 	6	7	8	δσκσιν	δσκουσιν	δοκουσι	G1380	V-PAI-3P	δοκέω	C	E		Spelling-X	C-E--X	None							
258	146	Mat 	6	8	5	ιδε	οιδεν	οιδεν	G1492	V-RAI-3S	εἴδω							0	0	0	0	0	0	1
259	147	Mat 	6	9	1	Οὕ	ουτος	ουτος	G3778	D-NSM	οὗτος							0	0	0	0	0	0	1
260	147	Mat 	6	9	10	ὀυρoῖς	ουρανoις											0	0	0	0	0	0	0
261	147	Mat 	6	9	10	ὀαρoῖς	οαρανoις	ουρανοις	G3772	N-DPM	οὐρανός	C	E		Spelling-X	C-E--X	None							
262	148	Mat 	6	10	11	ὀαρῷ	οαρανω	ουρανω	G3772	N-DSM	οὐρανός	C	E		Spelling-X	C-E--X	None							
263	150	Mat 	6	12	6	ἡμῶμ	ημωμ	ημων	G2257	P-1GP	ἐγώ	C	E		Spelling-X	C-E--X	None							
264	152	Mat 	6	14	3	ἀφῆι	αφηιτε											0	0	0	0	0	0	0
265	152	Mat 	6	14	3	ἀφῆι	αφηιτε	αφητε	G863	V-2AAS-2P	ἀφίημι	PC	V		Spelling-X	PC-V--X	TR uses αφητε							
266	152	Mat 	6	14	8	ἀυῶμ	αυτωμ	αυτων	G846	P-GPM	αὐτός	C	E		Spelling-X	C-E--X	None							
267	152	Mat 	6	14	14	ἡμῶν	ημων	ημων	G2257	P-1GP	ἐγώ							0	0	0	0	0	0	1
268	152	Mat 	6	14	16	ὀσράνιος	οσρανιος	ουρανιος	G3770	A-NSM	οὐράνιος	C	E		Spelling-X	C-E--X	None							
269	154	Mat 	6	16	1	ὅἂ	οτ᾽αν											0	0	0	0	0	0	0
270	154	Mat 	6	16	1	ὅἂ	οτ᾽αν	οταν	G3752	CONJ	ὅταν	PC	V	C	Punctuation-P	PC-V-C-P	None							
271	154	Mat 	6	16	6	ὥ	ωυνερ	ωσπερ	G5618	ADV	ὥσπερ	C	E		Spelling-X	C-E--X	None							
272	154	Mat 	6	16	8	ὑηκριαὶ	υητοκριται	υποκριται	G5273	N-NPM	ὑποκριτής	C	E		Spelling-X	C-E--X	None							
273	154	Mat 	6	16	10	ἀφίζσι	αφανιζουσιν											0	0	0	0	0	0	0
274	154	Mat 	6	16	10	ἀφίζσι	αφανιζουσιν	αφανιζουσι	G853	V-PAI-3P	ἀφανίζω	PC	V	I	None	PC-V-I-e	None							
275	154	Mat 	6	16	16	φῶσι	φανωσιν											0	0	0	0	0	0	0
276	154	Mat 	6	16	16	φῶσι	φανωσιν	φανωσι	G5316	V-2APS-3P	φαίνω	PC	V	I	None	PC-V-I-e	None							
277	154	Mat 	6	16	24	ἀπέχουσι	απεχουσιν											0	0	0	0	0	0	0
278	154	Mat 	6	16	24	ἀπέχουσι	απεχουσιν	απεχουσι	G568	V-PAI-3P	ἀπέχω	PC	V	I	Spelling-X	PC-V-I-X	None							
279	157	Mat 	6	19	2	ϑησαυρζετε	θησαυρζετε	θησαυριζετε	G2343	V-PAM-2P	θησαυρίζω	C	E		Spelling-X	C-E--X	None							
280	157	Mat 	6	19	16	διορίσι	διορισσουσιν											0	0	0	0	0	0	0
281	157	Mat 	6	19	16	διορίσι	διορισσουσιν	διορυσσουσιν	G1358	V-PAI-3P	διορύσσω	PC	V		Spelling-X	PC-V--X	TR uses διορυσσουσιν							
282	157	Mat 	6	19	18	κλέπουσι	κλεπτουσιν	κλεπτουσιν	G2813	V-PAI-3P	κλέπτω							0	0	0	0	0	0	1
283	161	Mat 	6	23	12	σκοτινὸ	σκοτινον											0	0	0	0	0	0	0
284	161	Mat 	6	23	12	σκοτινὸ	σκοτινον	σκοτενον	G4655	N-DSN	σκότος	PC	V		Spelling-X	PC-V--X	TR uses σκοτεινὸν							
285	161	Mat 	6	23	22		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
286	162	Mat 	6	24	17	ἀνθέζετ	ανθεζεται	ανθεξεται	G472	V-FDI-3S	ἀντέχομαι				None	---e	None							
287	162	Mat 	6	24	27	μαμωανᾷ	μαμωανα											0	0	0	0	0	0	0
288	162	Mat 	6	24	27	μαμωανᾷ	μαμωανα	μαμμωνα	G3126	N-DSN	μαμμωνᾶς	P	V		Spelling-X	P-V--X	TR uses μαμμωνα							
289	163	Mat 	6	25	2		δε	δε	G1161	CONJ	δέ							0	0	0	0	0	0	1
290	163	Mat 	6	25	26		εστιν	εστιν	G2076	V-PXI-3S	εἰμί							0	0	0	0	0	0	1
291	164	Mat 	6	26	15	ἀπθήκασ	απθηκας	αποθηκας	G596	N-APF	ἀποθήκη	C	E		Spelling-X	C-E--X	should be αποθηκας							
292	164	Mat 	6	26	24	ὀυχ̓ἡμς	ουχ̓ημεις											0	0	0	0	0	0	0
293	164	Mat 	6	26	24	ὀυχ̓ἡμς	ουχ̓ημεις	ουχ	G3756	PRT-N	οὐ	PC			Spacing-Y	PC---Y	end of line spacing							
294	165	Mat 	6	27	7	ο	προσθηναι											0	0	0	0	0	0	0
295	165	Mat 	6	27	7	οα	προσθηνααι	προ	None	None	None	C	E		Spelling-X	C-E--X	None							
296	168	Mat 	6	30	10	ἄυροιν	αυροιν	αυρ	None	None	None	C	E		Spelling-X	C-E--X	None							
297	168	Mat 	6	30	17	ἁμένυσι	αμφιενυσιν											0	0	0	0	0	0	0
298	168	Mat 	6	30	17	ἁμένυσι	αμφιενυσιν	αμφιεννυσιν	G294	V-PAI-3S	ἀμφιέννυμι	PC	V		Spelling-X	PC-V--X	TR uses αμφιεννυσιν							
299	170	Mat 	6	32	6	ἐιζηετεῖ	επιζηετει	επι	None	None	None	C	E		Spelling-X	C-E--X	None							
300	170	Mat 	6	32	7	ιδε	οιδεν	οιδεν	G1492	V-RAI-3S	εἴδω							0	0	0	0	0	0	1
301	172	Mat 	6	34	2		υν	υν	None	None	None	C	E		Spelling-X	C-E--X	None							
302	174	Mat 	7	2	13	μειθήσε	μετριθησεται											0	0	0	0	0	0	0
303	174	Mat 	7	2	13	μειθήσε	μετριθησεται	αντιμετρηθησεται	G488	V-FPI-3S	ἀντιμετρέω	PC	V		Spelling-X	PC-V--X	TR uses ἀντιμετρηθήσεται							
304	176	Mat 	7	4	6	σο	σον	σον	G4674	S-2ASN	σός							0	0	0	0	0	0	1
305	176	Mat 	7	4	14	σο	σον	σον	G4674	S-2ASN	σός							0	0	0	0	0	0	1
306	177	Mat 	7	5	2	ἔκϐαο	εκβαλλο											0	0	0	0	0	0	0
307	177	Mat 	7	5	2	ἔκϐαο	εκβαλλο	εκβαλε	G1544	V-2AAM-2S	ἐκβάλλω	PC	V	CI	Spelling-X	PC-V-CI-X	TR uses εκβαλε							
308	177	Mat 	7	5	13	ἐκαν	εκαλλειν											0	0	0	0	0	0	0
309	177	Mat 	7	5	13	ἐκαν	εκαλλειν	εκβαλειν	G1544	V-2AAN	ἐκβάλλω	PC	V		Spelling-X	PC-V--X	εκβαλειν							
310	178	Mat 	7	6	6	κυσι	κυσιν											0	0	0	0	0	0	0
311	178	Mat 	7	6	6	κυσι	κυσιν	κυσιν	G2965	N-DPM	κύων	P			None	P---e	None							
312	178	Mat 	7	6	8	βάλλε	βαλλετε											0	0	0	0	0	0	0
313	178	Mat 	7	6	8	βάλλε	βαλλετε	βαλητε	G906	V-2AAS-2P	βάλλω	PC	V		Spelling-X	PC-V--X	TR uses βαλητε							
314	184	Mat 	7	12	11	ὅυτως	ουτως	ουτως	G3779	ADV	οὕτω							0	0	0	0	0	0	1
315	184	Mat 	7	12	12	τως	τως	τως	None	None	None	C	E		Spacing-Y	C-E--Y	end of line spacing							
316	184	Mat 	7	12	17	ος	οτος	ουτος	G3778	D-NSM	οὗτος	C	E		Spelling-X	C-E--X	should be ουτοσ							
317	185	Mat 	7	13	5	πύλις	πυλις	πυλης	G4439	N-GSF	πύλη	C	E		Spelling-X	C-E--X	None							
318	185	Mat 	7	13	13	ρος	ρος	ρος	None	None	None	C	E		Addition-A	C-E--A	repeated η ρος							
319	185	Mat 	7	13	24	δʼι	δ'ι	δ'ι	None	None	None				None	None	None1	0	0	0	0	0	0	1
320	185	Mat 	7	13	25	ἐσερχόοι	εσερχομενοι	εισερχομενοι	G1525	V-PNP-NPM	εἰσέρχομαι	C	E		Spelling-X	C-E--X	None							
321	185	Mat 	7	13	26	δʼι	δ'ι	δι	G1223	PREP	διά	PC	V	C	Punctuation-P	PC-V-C-P	atypical apostrophe on δ intead of ι							
322	187	Mat 	7	15	11	δύμασι	ενδυμασιν											0	0	0	0	0	0	0
323	187	Mat 	7	15	11	δύμασι	ενδυμασιν	ενδυμασι	G1742	N-DPN	ἔνδυμα	PC	V	I	Spelling-X	PC-V-I-X	None							
324	187	Mat 	7	15	15	ἐισι	εισιν	εισιν	G1526	V-PXI-3P	εἰσί							0	0	0	0	0	0	1
325	189	Mat 	7	17	1	ὅυτως	ουτως	ουτως	G3779	ADV	οὕτω							0	0	0	0	0	0	1
326	189	Mat 	7	17	3	δέδρομ	δενδρομ	δενδρον	G1186	N-NSN	δένδρον	C	E		Spelling-X	C-E--X	None							
327	190	Mat 	7	18	2	δαα	δαυναται	δυναται	G1410	V-PNI-3S	δύναμαι	C	E		Spelling-X	C-E--X	None							
328	190	Mat 	7	18	11	καρ	καρ											0	0	0	0	0	0	0
329	190	Mat 	7	18	11	καρ	καρ	καρπους	G2590	N-APM	καρπός	P	E		Spacing-Y	P-E--Y	None							
330	190	Mat 	7	18	12	ποὺς	πους	πους	G4228	N-NSM	πούς							0	0	0	0	0	0	1
331	193	Mat 	7	21	14	ἀλλʼ	αλλ'											0	0	0	0	0	0	0
332	193	Mat 	7	21	14	ἀλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None							
333	193	Mat 	7	21	24	ὀυρονοῖς	ουρονοις	ουρανοις	G3772	N-DPM	οὐρανός	C	E		Spelling-X	C-E--X	None							
334	194	Mat 	7	22	2	ἐρσι	ερουσιν	ερουσιν	G2046	V-FAI-3P	ἐρέω							0	0	0	0	0	0	1
335	194	Mat 	7	22	5	ἐκεί	εκει	εκει	G1563	ADV	ἐκεῖ							0	0	0	0	0	0	1
336	194	Mat 	7	22	5	ἐκείμῃ	εκειμη	εκεινη	G1565	D-DSF	ἐκεῖνος				None	---e	None							
337	194	Mat 	7	22	6	μῃ	μη	μη	G3361	PRT-N	μή							0	0	0	0	0	0	1
338	195	Mat 	7	23	10	ἀϖʼ	απ'											0	0	0	0	0	0	0
339	195	Mat 	7	23	10	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	V		Punctuation-P	PC-V--P	None							
340	196	Mat 	7	24	3	ὅς	ος	ος	G3739	R-NSM	ὅς							0	0	0	0	0	0	1
341	196	Mat 	7	24	4	τις	τις	τις	G5101	I-NSM	τίς							0	0	0	0	0	0	1
342	196	Mat 	7	24	18	ᾠκοδόμησεν	ωκοδομησεν	ωκοδομησεν	G3618	V-AAI-3S	οἰκοδομέω							0	0	0	0	0	0	1
343	197	Mat 	7	25	14	οσέπεσα	προσεπεσαν											0	0	0	0	0	0	0
344	197	Mat 	7	25	14	οσέπεσα	προσεπεσαν	προσεπεσον	G4363	V-2AAI-3P	προσπίπτω	PC	V	I	Spelling-X	PC-V-I-X	None							
345	197	Mat 	7	25	20	ἔπεσε	επεσεν	επεσεν	G4098	V-2AAI-3S	πίπτω							0	0	0	0	0	0	1
346	198	Mat 	7	26	13	ὁμιωθήσε	ομιωθησεται											0	0	0	0	0	0	0
347	198	Mat 	7	26	13	ὁμιωθήσε	ομιωθησεται	ομοιωθησεται	G3666	V-FPI-3S	ὁμοιόω	PC	V	C	Spelling-X	PC-V-C-X	None							
348	198	Mat 	7	26	16	ὅς	ος	ος	G3739	R-NSM	ὅς							0	0	0	0	0	0	1
349	198	Mat 	7	26	17	ις	τις	τις	G5101	I-NSM	τίς							0	0	0	0	0	0	1
350	198	Mat 	7	26	18	ᾠκοδόμησε	ωκοδομησεν	ωκοδομησεν	G3618	V-AAI-3S	οἰκοδομέω							0	0	0	0	0	0	1
351	198	Mat 	7	26	18	ᾠοκοδόμησε	ωοκοδομησεν	ωκοδομησεν	G3618	V-AAI-3S	οἰκοδομέω	C	E		Spelling-X	C-E--X	None							
352	199	Mat 	7	27	21	ἔεσε	επεσεν	επεσεν	G4098	V-2AAI-3S	πίπτω							0	0	0	0	0	0	1
353	200	Mat 	7	28	4	ἐτέλεσε	ετελεσεν	ετελεσεν	G5055	V-AAI-3S	τελέω							0	0	0	0	0	0	1
354	201	Mat 	7	29	6	ονσία	εξονσιαν	εξουσιαν	G1849	N-ASF	ἐξουσία	C	E		Spelling-X	C-E--X	None							
355	201	Mat 	7	29	9	ὀυχ͗	ουχ'											0	0	0	0	0	0	0
356	201	Mat 	7	29	9	ὀυχ͗	ουχ'	ουχ	G3756	PRT-N	οὐ	PC	V	I	Punctuation-P	PC-V-I-P	None							
357	202	Mat 	8	1	1	Καταβά	καταβαν	καταβαν	G2597	V-2AAP-ASN	καταβαίνω							0	0	0	0	0	0	1
358	202	Mat 	8	1	2	τι	τι	τι	G5100	X-ASN	τίς							0	0	0	0	0	0	1
359	203	Mat 	8	2	3	λεὸσἐλϑὼ	λεπροσελθων	λεπρος	G3015	A-NSM	λεπρός	C	E		Spacing-Y	C-E--Y	two words λεπ ελθων							
360	204	Mat 	8	3	14	ἐκαθερίη	εκαθερισθη											0	0	0	0	0	0	0
361	204	Mat 	8	3	14	ἐκαθερίη	εκαθερισθη	εκαθαρισθη	G2511	V-API-3S	καθαρίζω	PC	V		Spelling-X	PC-V--X	None							
362	205	Mat 	8	4	9	ἀλλὰ	αλλα	αλλα	G235	CONJ	ἀλλά							0	0	0	0	0	0	1
363	205	Mat 	8	4	20	οσέταξεν	προσεταξεν	προσεταξεν	G4367	V-AAI-3S	προστάσσω							0	0	0	0	0	0	1
364	210	Mat 	8	9	9	ὑπ͗	υπ'											0	0	0	0	0	0	0
365	210	Mat 	8	9	9	ὑπ͗	υπ'	υπ	G5259	PREP	ὑπό	P	V	C	Diacritic-D	P-V-C-D	None							
366	211	Mat 	8	10	4	ΙΗΣΟΣ	ιησος											0	0	0	0	0	0	0
367	211	Mat 	8	10	4	ΙΗΣΟΣ	ιησος	ιησους	G2424	N-NSM	Ἰησοῦς	PC	V		Spelling-X	PC-V--X	None							
368	211	Mat 	8	10	5	ἐθαύμασεν	εθαυμασεν	εθαυμασεν	G2296	V-AAI-3S	θαυμάζω							0	0	0	0	0	0	1
369	211	Mat 	8	10	7	ιε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω							0	0	0	0	0	0	1
370	211	Mat 	8	10	13	ὁυ	ου	ου	G3739	R-GSM	ὅς							0	0	0	0	0	0	1
371	211	Mat 	8	10	18		το	το	G3588	T-NSN	ὁ							0	0	0	0	0	0	1
372	211	Mat 	8	10	19	άυην	αυτην	αυτην	G846	P-ASF	αὐτός							0	0	0	0	0	0	1
373	211	Mat 	8	10	19	σάυην	σαυτην	τοσαυτην	G5118	D-ASF	τοσοῦτος	C	E		Spacing-Y	C-E--Y	end of line spacing							
374	212	Mat 	8	11	10	ἥξσιν	ηξουσιν	ηξουσιν	G2240	V-FAI-3P	ἥκω							0	0	0	0	0	0	1
375	213	Mat 	8	12	6	ἐκϐληθήσν	εκβληθησνται	εκβληθησονται	G1544	V-FPI-3P	ἐκβάλλω	C	E		Spelling-X	C-E--X	None							
376	213	Mat 	8	12	9	σκότ	σκοτ											0	0	0	0	0	0	0
377	213	Mat 	8	12	9	σκότ	σκοτ	σκοτος	G4655	N-NSN	σκότος	PC	V	I	Punctuation-P	PC-V-I-P	None							
378	213	Mat 	8	12	10	̊	̊											0	0	0	0	0	0	0
379	213	Mat 	8	12	10	̊	̊	σκοτος	G4655	N-NSN	σκότος	PC	V		Punctuation-P	PC-V--P	σκότ ̊							
380	213	Mat 	8	12	16	κλαυθμ	κλαυθμ											0	0	0	0	0	0	0
381	213	Mat 	8	12	16	κλαυθμ	κλαυθμ	κλαυθμος	G2805	N-NSM	κλαυθμός	PC	V	I	Punctuation-P	PC-V-I-P	κλαυθμ ̊̀							
382	213	Mat 	8	12	17	̊̀	̊̀											0	0	0	0	0	0	0
383	213	Mat 	8	12	17	̊̀	̊̀	κλαυθμος	G2805	N-NSM	κλαυθμός	PC	V	I	Punctuation-P	PC-V-I-P	κλαυθμ ̊̀							
384	214	Mat 	8	13	6	ἑκανάρχῃ	εκατονταρχη	εκατονταρχη	G1543	N-DSM	ἑκατοντάρχης							0	0	0	0	0	0	1
385	214	Mat 	8	13	10	ἐϖίευσ	επιστευσους	επιστευσας	G4100	V-AAI-2S	πιστεύω	C	E		Spelling-X	C-E--X	None							
386	215	Mat 	8	14	9	ιδε	ειδεν	ειδεν	G1492	V-2AAI-3S	εἴδω							0	0	0	0	0	0	1
387	215	Mat 	8	14	13	βεϐλημμένην	βεβλημμενην											0	0	0	0	0	0	0
388	215	Mat 	8	14	13	βεϐλημμένην	βεβλημμενην	βεβλημενην	G906	V-RPP-ASF	βάλλω	PC	V	C	Spelling-X	PC-V-C-X	None							
389	217	Mat 	8	16	4	οσήνεγκε	προσηνεγκεν	προσηνεγκεν	G4374	V-AAI-3S	προσφέρω							0	0	0	0	0	0	1
390	217	Mat 	8	16	9	έβαλε	εξεβαλεν	εξεβαλεν	G1544	V-2AAI-3S	ἐκβάλλω							0	0	0	0	0	0	1
391	218	Mat 	8	17	13	ἀεΐασ	ασθενιας											0	0	0	0	0	0	0
392	218	Mat 	8	17	13	ἀεΐασ	ασθενιας	ασθενειας	G769	N-APF	ἀσθένεια	PC	V	C	Spelling-X	PC-V-C-X	None							
393	221	Mat 	8	20	9	ἔχουσι	εχουσιν	εχουσιν	G2192	V-PAI-3P	ἔχω							0	0	0	0	0	0	1
394	221	Mat 	8	20	12	πετοννὰ	πετονεινα	πετεινα	G4071	N-APN	πετεινόν	C	E		Spelling-X	C-E--X	None							
395	225	Mat 	8	24	18	ἐκάϑευδε	εκαθευδεν											0	0	0	0	0	0	0
396	225	Mat 	8	24	18	ἐκάϑευδε	εκαθευδεν	εκαθευδε	G2518	V-IAI-3S	καθεύδω	PC	V		None	PC-V--e	None							
397	226	Mat 	8	25	4	μαθπταί	μαθπται	μαθηται	G3101	N-NPM	μαθητής	C	E		Spelling-X	C-E--X	None							
398	226	Mat 	8	25	11	ἀολύμεθα	απολυμεθα											0	0	0	0	0	0	0
399	226	Mat 	8	25	11	ἀολύμεθα	απολυμεθα	απολλυμεθα	G622	V-PMI-1P	ἀπόλλυμι	PC	V		Spelling-X	PC-V--X	None							
400	227	Mat 	8	26	10	ἐπείμησε	επετιμησεν	επετιμησεν	G2008	V-AAI-3S	ἐπιτιμάω							0	0	0	0	0	0	1
401	231	Mat 	8	30	4	ἀϖʼ	απ'											0	0	0	0	0	0	0
402	231	Mat 	8	30	4	ἀϖʼ	απ'	απ	G575	PREP	ἀπό	PC	V		Punctuation-P	PC-V--P	None							
403	233	Mat 	8	32	16	ὤρμησεν	ωρμησεν	ωρμησεν	G3729	V-AAI-3S	ὁρμάω							0	0	0	0	0	0	1
404	233	Mat 	8	32	24	κριμν	κριμνου											0	0	0	0	0	0	0
405	233	Mat 	8	32	24	κριμν	κριμνου	κρημνου	G2911	N-GSM	κρημνός	PC	V		Spelling-X	PC-V--X	None							
406	236	Mat 	9	1	3	ὁ	ο	ο	G3588	T-NSM	ὁ							0	0	0	0	0	0	1
407	236	Mat 	9	1	4	ΙΗΣΟΥΣ	ιησους	ιησους	G2424	N-NSM	Ἰησοῦς							0	0	0	0	0	0	1
408	236	Mat 	9	1	8	διεπέρασε	διεπερασεν											0	0	0	0	0	0	0
409	236	Mat 	9	1	8	διεπέρασε	διεπερασεν	διεπερασε	G1276	V-AAI-3S	διαπεράω	PC	V	I	Spelling-X	PC-V-I-X	None							
410	237	Mat 	9	2	16	ιπε	ειπεν	ειπεν	G2036	V-2AAI-3S	ἔπω							0	0	0	0	0	0	1
411	239	Mat 	9	4	6	υμσας	ενθυμεισας	ενθυμησεις	G1761	N-APF	ἐνθύμησις	C	E		Spelling-X	C-E--X	None							
412	239	Mat 	9	4	9	ἵνα	ινα	ινα	G2443	CONJ	ἵνα							0	0	0	0	0	0	1
413	239	Mat 	9	4	10	ί	τι	τι	G5100	X-ASN	τίς							0	0	0	0	0	0	1
414	239	Mat 	9	4	12	ϑυμ	ενθυμει	ενθυμεισθε	G1760	V-PNI-2P	ἐνθυμέομαι	C	E		Spacing-Y	C-E--Y	None							
415	239	Mat 	9	4	13	ε	σθε	ενθυμησεις	G1761	N-APF	ἐνθύμησις	C	E		Spelling-X	C-E--X	None							
416	240	Mat 	9	5	4	ἐυκολώτερον	ευκολωτερον											0	0	0	0	0	0	0
417	240	Mat 	9	5	4	ἐυκολώτερον	ευκολωτερον	ευκοπωτερον	G2123	A-NSN-C	εὐκοπώτερος	PC	V	C	Spelling-X	PC-V-C-X	None							
418	240	Mat 	9	5	12	ἔγειρε	εγειρε											0	0	0	0	0	0	0
419	240	Mat 	9	5	12	ἔγειρε	εγειρε	εγειραι	G1453	V-AAN	ἐγείρω	PC	V	CI	Spelling-X	PC-V-CI-X	None							
420	242	Mat 	9	7	3	ἁλθεν	απουλθεν	απηλθεν	G565	V-2AAI-3S	ἀπέρχομαι	C	E		Spelling-X	C-E--X	None							
421	243	Mat 	9	8	5	ἐθάυμασε	εθαυμασεν	εθαυμασεν	G2296	V-AAI-3S	θαυμάζω							0	0	0	0	0	0	1
422	245	Mat 	9	10	15	σέκ	συννεκειντο	συνανεκειντο	G4873	V-INI-3P	συνανάκειμαι	C	E		Spelling-X	C-E--X	None							
423	246	Mat 	9	11	17	διδάσκαλ̊	διδασκαλ̊											0	0	0	0	0	0	0
424	246	Mat 	9	11	17	διδάσκαλ̊	διδασκαλ̊	διδασκαλος	G1320	N-NSM	διδάσκαλος	PC	V		Spelling-X	PC-V--X	None							
425	247	Mat 	9	12	13	ἀλλʼ	αλλ'											0	0	0	0	0	0	0
426	247	Mat 	9	12	13	ἀλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None							
427	248	Mat 	9	13	6	ἔλεοσ	ελεος	ελεος	G1656	N-NSM	ἔλεος							0	0	0	0	0	0	1
428	248	Mat 	9	13	16	ἀλλʼ	αλλ'											0	0	0	0	0	0	0
429	248	Mat 	9	13	16	ἀλλʼ	αλλ'	αλλ	G235	CONJ	ἀλλά	P	V	C	Punctuation-P	P-V-C-P	None							
430	249	Mat 	9	14	8	δια	δια	δια	G1223	PREP	διά							0	0	0	0	0	0	1
