,,Page,PageLine,PageLineImageFile,PageLineTextFile,StartBook,StartChapter,StartVerse
1878,,49,30,greek1516_Page_049_Line30.gt.tif,greek1516_Page_049_Line30.gt.txt,Mat,21,13
1879,,49,31,greek1516_Page_049_Line31.gt.tif,greek1516_Page_049_Line31.gt.txt,Mat,21,14
1880,,49,32,greek1516_Page_049_Line32.gt.tif,greek1516_Page_049_Line32.gt.txt,Mat,21,15
1881,,49,33,greek1516_Page_049_Line33.gt.tif,greek1516_Page_049_Line33.gt.txt,Mat,21,15
1882,,49,34,greek1516_Page_049_Line34.gt.tif,greek1516_Page_049_Line34.gt.txt,Mat,21,15
1883,,49,35,greek1516_Page_049_Line35.gt.tif,greek1516_Page_049_Line35.gt.txt,Mat,21,15
1884,,49,36,greek1516_Page_049_Line36.gt.tif,greek1516_Page_049_Line36.gt.txt,Mat,21,16
1885,,49,37,greek1516_Page_049_Line37.gt.tif,greek1516_Page_049_Line37.gt.txt,Mat,21,16
1886,,49,38,greek1516_Page_049_Line38.gt.tif,greek1516_Page_049_Line38.gt.txt,Mat,21,16
1887,,49,39,greek1516_Page_049_Line39.gt.tif,greek1516_Page_049_Line39.gt.txt,Mat,21,17
1888,,50,1,greek1516_Page_050_Line1.gt.tif,greek1516_Page_050_Line1.gt.txt,Mat,21,17
1889,,50,2,greek1516_Page_050_Line2.gt.tif,greek1516_Page_050_Line2.gt.txt,Mat,21,18
1890,,50,3,greek1516_Page_050_Line3.gt.tif,greek1516_Page_050_Line3.gt.txt,Mat,21,19
1891,,50,4,greek1516_Page_050_Line4.gt.tif,greek1516_Page_050_Line4.gt.txt,Mat,21,19
1892,,50,5,greek1516_Page_050_Line5.gt.tif,greek1516_Page_050_Line5.gt.txt,Mat,21,19
1893,,50,6,greek1516_Page_050_Line6.gt.tif,greek1516_Page_050_Line6.gt.txt,Mat,21,19
1894,,50,7,greek1516_Page_050_Line7.gt.tif,greek1516_Page_050_Line7.gt.txt,Mat,21,19
1895,,50,8,greek1516_Page_050_Line8.gt.tif,greek1516_Page_050_Line8.gt.txt,Mat,21,20
1896,,50,9,greek1516_Page_050_Line9.gt.tif,greek1516_Page_050_Line9.gt.txt,Mat,21,20
1897,,50,10,greek1516_Page_050_Line10.gt.tif,greek1516_Page_050_Line10.gt.txt,Mat,21,21
1898,,50,11,greek1516_Page_050_Line11.gt.tif,greek1516_Page_050_Line11.gt.txt,Mat,21,21
1899,,50,12,greek1516_Page_050_Line12.gt.tif,greek1516_Page_050_Line12.gt.txt,Mat,21,21
1900,,50,13,greek1516_Page_050_Line13.gt.tif,greek1516_Page_050_Line13.gt.txt,Mat,21,21
1901,,50,14,greek1516_Page_050_Line14.gt.tif,greek1516_Page_050_Line14.gt.txt,Mat,21,22
1902,,50,15,greek1516_Page_050_Line15.gt.tif,greek1516_Page_050_Line15.gt.txt,Mat,21,22
1903,,50,16,greek1516_Page_050_Line16.gt.tif,greek1516_Page_050_Line16.gt.txt,Mat,21,23
1904,,50,17,greek1516_Page_050_Line17.gt.tif,greek1516_Page_050_Line17.gt.txt,Mat,21,23
1905,,50,18,greek1516_Page_050_Line18.gt.tif,greek1516_Page_050_Line18.gt.txt,Mat,21,23
1906,,50,19,greek1516_Page_050_Line19.gt.tif,greek1516_Page_050_Line19.gt.txt,Mat,21,23
1907,,50,20,greek1516_Page_050_Line20.gt.tif,greek1516_Page_050_Line20.gt.txt,Mat,21,23
1908,,50,21,greek1516_Page_050_Line21.gt.tif,greek1516_Page_050_Line21.gt.txt,Mat,21,24
1909,,50,22,greek1516_Page_050_Line22.gt.tif,greek1516_Page_050_Line22.gt.txt,Mat,21,24
1910,,50,23,greek1516_Page_050_Line23.gt.tif,greek1516_Page_050_Line23.gt.txt,Mat,21,24
1911,,50,24,greek1516_Page_050_Line24.gt.tif,greek1516_Page_050_Line24.gt.txt,Mat,21,25
1912,,50,25,greek1516_Page_050_Line25.gt.tif,greek1516_Page_050_Line25.gt.txt,Mat,21,25
1913,,50,26,greek1516_Page_050_Line26.gt.tif,greek1516_Page_050_Line26.gt.txt,Mat,21,25
1914,,50,27,greek1516_Page_050_Line27.gt.tif,greek1516_Page_050_Line27.gt.txt,Mat,21,25
1915,,50,28,greek1516_Page_050_Line28.gt.tif,greek1516_Page_050_Line28.gt.txt,Mat,21,26
1916,,50,29,greek1516_Page_050_Line29.gt.tif,greek1516_Page_050_Line29.gt.txt,Mat,21,26
1917,,50,30,greek1516_Page_050_Line30.gt.tif,greek1516_Page_050_Line30.gt.txt,Mat,21,27
1918,,50,31,greek1516_Page_050_Line31.gt.tif,greek1516_Page_050_Line31.gt.txt,Mat,21,27
1919,,50,32,greek1516_Page_050_Line32.gt.tif,greek1516_Page_050_Line32.gt.txt,Mat,21,27
1920,,50,33,greek1516_Page_050_Line33.gt.tif,greek1516_Page_050_Line33.gt.txt,Mat,21,28
1921,,50,34,greek1516_Page_050_Line34.gt.tif,greek1516_Page_050_Line34.gt.txt,Mat,21,28
1922,,50,35,greek1516_Page_050_Line35.gt.tif,greek1516_Page_050_Line35.gt.txt,Mat,21,28
1923,,50,36,greek1516_Page_050_Line36.gt.tif,greek1516_Page_050_Line36.gt.txt,Mat,21,29
1924,,50,37,greek1516_Page_050_Line37.gt.tif,greek1516_Page_050_Line37.gt.txt,Mat,21,30
1925,,50,38,greek1516_Page_050_Line38.gt.tif,greek1516_Page_050_Line38.gt.txt,Mat,21,30
1926,,50,39,greek1516_Page_050_Line39.gt.tif,greek1516_Page_050_Line39.gt.txt,Mat,21,31
1927,,51,1,greek1516_Page_051_Line1.gt.tif,greek1516_Page_051_Line1.gt.txt,Mat,21,31
1928,,51,2,greek1516_Page_051_Line2.gt.tif,greek1516_Page_051_Line2.gt.txt,Mat,21,31
1929,,51,3,greek1516_Page_051_Line3.gt.tif,greek1516_Page_051_Line3.gt.txt,Mat,21,31
1930,,51,4,greek1516_Page_051_Line4.gt.tif,greek1516_Page_051_Line4.gt.txt,Mat,21,31
1931,,51,5,greek1516_Page_051_Line5.gt.tif,greek1516_Page_051_Line5.gt.txt,Mat,21,32
1932,,51,6,greek1516_Page_051_Line6.gt.tif,greek1516_Page_051_Line6.gt.txt,Mat,21,32
1933,,51,7,greek1516_Page_051_Line7.gt.tif,greek1516_Page_051_Line7.gt.txt,Mat,21,32
1934,,51,8,greek1516_Page_051_Line8.gt.tif,greek1516_Page_051_Line8.gt.txt,Mat,21,33
1935,,51,9,greek1516_Page_051_Line9.gt.tif,greek1516_Page_051_Line9.gt.txt,Mat,21,33
1936,,51,10,greek1516_Page_051_Line10.gt.tif,greek1516_Page_051_Line10.gt.txt,Mat,21,33
1937,,51,11,greek1516_Page_051_Line11.gt.tif,greek1516_Page_051_Line11.gt.txt,Mat,21,33
1938,,51,12,greek1516_Page_051_Line12.gt.tif,greek1516_Page_051_Line12.gt.txt,Mat,21,33
1939,,51,13,greek1516_Page_051_Line13.gt.tif,greek1516_Page_051_Line13.gt.txt,Mat,21,34
1940,,51,14,greek1516_Page_051_Line14.gt.tif,greek1516_Page_051_Line14.gt.txt,Mat,21,34
1941,,51,15,greek1516_Page_051_Line15.gt.tif,greek1516_Page_051_Line15.gt.txt,Mat,21,34
1942,,51,16,greek1516_Page_051_Line16.gt.tif,greek1516_Page_051_Line16.gt.txt,Mat,21,35
1943,,51,17,greek1516_Page_051_Line17.gt.tif,greek1516_Page_051_Line17.gt.txt,Mat,21,35
1944,,51,18,greek1516_Page_051_Line18.gt.tif,greek1516_Page_051_Line18.gt.txt,Mat,21,36
1945,,51,19,greek1516_Page_051_Line19.gt.tif,greek1516_Page_051_Line19.gt.txt,Mat,21,36
1946,,51,20,greek1516_Page_051_Line20.gt.tif,greek1516_Page_051_Line20.gt.txt,Mat,21,37
1947,,51,21,greek1516_Page_051_Line21.gt.tif,greek1516_Page_051_Line21.gt.txt,Mat,21,37
1948,,51,22,greek1516_Page_051_Line22.gt.tif,greek1516_Page_051_Line22.gt.txt,Mat,21,38
1949,,51,23,greek1516_Page_051_Line23.gt.tif,greek1516_Page_051_Line23.gt.txt,Mat,21,38
1950,,51,24,greek1516_Page_051_Line24.gt.tif,greek1516_Page_051_Line24.gt.txt,Mat,21,38
1951,,51,25,greek1516_Page_051_Line25.gt.tif,greek1516_Page_051_Line25.gt.txt,Mat,21,38
1952,,51,26,greek1516_Page_051_Line26.gt.tif,greek1516_Page_051_Line26.gt.txt,Mat,21,39
1953,,51,27,greek1516_Page_051_Line27.gt.tif,greek1516_Page_051_Line27.gt.txt,Mat,21,40
1954,,51,28,greek1516_Page_051_Line28.gt.tif,greek1516_Page_051_Line28.gt.txt,Mat,21,40
1955,,51,29,greek1516_Page_051_Line29.gt.tif,greek1516_Page_051_Line29.gt.txt,Mat,21,41
1956,,51,30,greek1516_Page_051_Line30.gt.tif,greek1516_Page_051_Line30.gt.txt,Mat,21,41
1957,,51,31,greek1516_Page_051_Line31.gt.tif,greek1516_Page_051_Line31.gt.txt,Mat,21,41
1958,,51,32,greek1516_Page_051_Line32.gt.tif,greek1516_Page_051_Line32.gt.txt,Mat,21,42
1959,,51,33,greek1516_Page_051_Line33.gt.tif,greek1516_Page_051_Line36.gt.txt,Mat,21,43
1960,,51,34,greek1516_Page_051_Line34.gt.tif,greek1516_Page_051_Line38.gt.txt,Mat,21,44
1961,,51,35,greek1516_Page_051_Line35.gt.tif,greek1516_Page_052_Line1.gt.txt,Mat,21,45
1962,,51,36,greek1516_Page_051_Line36.gt.tif,greek1516_Page_052_Line3.gt.txt,Mat,21,46
1963,,51,37,greek1516_Page_051_Line37.gt.tif,greek1516_Page_051_Line37.gt.txt,Mat,21,43
1964,,51,38,greek1516_Page_051_Line38.gt.tif,greek1516_Page_051_Line38.gt.txt,Mat,21,43
1965,,51,39,greek1516_Page_051_Line39.gt.tif,greek1516_Page_051_Line39.gt.txt,Mat,21,44
1966,,52,1,greek1516_Page_052_Line1.gt.tif,greek1516_Page_052_Line1.gt.txt,Mat,21,44
1967,,52,2,greek1516_Page_052_Line2.gt.tif,greek1516_Page_052_Line2.gt.txt,Mat,21,45
1968,,52,3,greek1516_Page_052_Line3.gt.tif,greek1516_Page_052_Line3.gt.txt,Mat,21,45
1969,,52,4,greek1516_Page_052_Line4.gt.tif,greek1516_Page_052_Line4.gt.txt,Mat,21,46
1970,,52,5,greek1516_Page_052_Line5.gt.tif,greek1516_Page_052_Line5.gt.txt,Mat,21,46
1971,,52,6,greek1516_Page_052_Line6.gt.tif,greek1516_Page_052_Line6.gt.txt,Mat,22,1
1972,,52,7,greek1516_Page_052_Line7.gt.tif,greek1516_Page_052_Line7.gt.txt,Mat,22,1
1973,,52,8,greek1516_Page_052_Line8.gt.tif,greek1516_Page_052_Line8.gt.txt,Mat,22,2
1974,,52,9,greek1516_Page_052_Line9.gt.tif,greek1516_Page_052_Line9.gt.txt,Mat,22,2
1975,,52,10,greek1516_Page_052_Line10.gt.tif,greek1516_Page_052_Line10.gt.txt,Mat,22,3
1976,,52,11,greek1516_Page_052_Line11.gt.tif,greek1516_Page_052_Line11.gt.txt,Mat,22,3
1977,,52,12,greek1516_Page_052_Line12.gt.tif,greek1516_Page_052_Line12.gt.txt,Mat,22,4
1978,,52,13,greek1516_Page_052_Line13.gt.tif,greek1516_Page_052_Line13.gt.txt,Mat,22,4
1979,,52,14,greek1516_Page_052_Line14.gt.tif,greek1516_Page_052_Line14.gt.txt,Mat,22,4
1980,,52,15,greek1516_Page_052_Line15.gt.tif,greek1516_Page_052_Line15.gt.txt,Mat,22,4
1981,,52,16,greek1516_Page_052_Line16.gt.tif,greek1516_Page_052_Line16.gt.txt,Mat,22,5
1982,,52,17,greek1516_Page_052_Line17.gt.tif,greek1516_Page_052_Line17.gt.txt,Mat,22,5
1983,,52,18,greek1516_Page_052_Line18.gt.tif,greek1516_Page_052_Line18.gt.txt,Mat,22,6
1984,,52,19,greek1516_Page_052_Line19.gt.tif,greek1516_Page_052_Line19.gt.txt,Mat,22,6
1985,,52,20,greek1516_Page_052_Line20.gt.tif,greek1516_Page_052_Line20.gt.txt,Mat,22,7
1986,,52,21,greek1516_Page_052_Line21.gt.tif,greek1516_Page_052_Line21.gt.txt,Mat,22,7
1987,,52,22,greek1516_Page_052_Line22.gt.tif,greek1516_Page_052_Line22.gt.txt,Mat,22,7
1988,,52,23,greek1516_Page_052_Line23.gt.tif,greek1516_Page_052_Line23.gt.txt,Mat,22,8
1989,,52,24,greek1516_Page_052_Line24.gt.tif,greek1516_Page_052_Line24.gt.txt,Mat,22,8
1990,,52,25,greek1516_Page_052_Line25.gt.tif,greek1516_Page_052_Line25.gt.txt,Mat,22,9
1991,,52,26,greek1516_Page_052_Line26.gt.tif,greek1516_Page_052_Line26.gt.txt,Mat,22,9
1992,,52,27,greek1516_Page_052_Line27.gt.tif,greek1516_Page_052_Line27.gt.txt,Mat,22,10
1993,,52,28,greek1516_Page_052_Line28.gt.tif,greek1516_Page_052_Line28.gt.txt,Mat,22,10
1994,,52,29,greek1516_Page_052_Line29.gt.tif,greek1516_Page_052_Line29.gt.txt,Mat,22,10
1995,,52,30,greek1516_Page_052_Line30.gt.tif,greek1516_Page_052_Line30.gt.txt,Mat,22,10
1996,,52,31,greek1516_Page_052_Line31.gt.tif,greek1516_Page_052_Line31.gt.txt,Mat,22,11
1997,,52,32,greek1516_Page_052_Line32.gt.tif,greek1516_Page_052_Line32.gt.txt,Mat,22,11
1998,,52,33,greek1516_Page_052_Line33.gt.tif,greek1516_Page_052_Line33.gt.txt,Mat,22,11
1999,,52,34,greek1516_Page_052_Line34.gt.tif,greek1516_Page_052_Line34.gt.txt,Mat,22,12
2000,,52,35,greek1516_Page_052_Line35.gt.tif,greek1516_Page_052_Line35.gt.txt,Mat,22,12
2001,,52,36,greek1516_Page_052_Line36.gt.tif,greek1516_Page_052_Line36.gt.txt,Mat,22,13
2002,,52,37,greek1516_Page_052_Line37.gt.tif,greek1516_Page_052_Line37.gt.txt,Mat,22,13
2003,,52,38,greek1516_Page_052_Line38.gt.tif,greek1516_Page_052_Line38.gt.txt,Mat,22,13
2004,,52,39,greek1516_Page_052_Line39.gt.tif,greek1516_Page_052_Line39.gt.txt,Mat,22,13
2005,,53,1,greek1516_Page_053_Line1.gt.tif,greek1516_Page_053_Line1.gt.txt,Mat,22,14
2006,,53,2,greek1516_Page_053_Line2.gt.tif,greek1516_Page_053_Line2.gt.txt,Mat,22,15
2007,,53,3,greek1516_Page_053_Line3.gt.tif,greek1516_Page_053_Line3.gt.txt,Mat,22,15
2008,,53,4,greek1516_Page_053_Line4.gt.tif,greek1516_Page_053_Line4.gt.txt,Mat,22,16
2009,,53,5,greek1516_Page_053_Line5.gt.tif,greek1516_Page_053_Line5.gt.txt,Mat,22,16
2010,,53,6,greek1516_Page_053_Line6.gt.tif,greek1516_Page_053_Line6.gt.txt,Mat,22,16
2011,,53,7,greek1516_Page_053_Line7.gt.tif,greek1516_Page_053_Line7.gt.txt,Mat,22,16
2012,,53,8,greek1516_Page_053_Line8.gt.tif,greek1516_Page_053_Line8.gt.txt,Mat,22,16
2013,,53,9,greek1516_Page_053_Line9.gt.tif,greek1516_Page_053_Line9.gt.txt,Mat,22,16
2014,,53,10,greek1516_Page_053_Line10.gt.tif,greek1516_Page_053_Line10.gt.txt,Mat,22,17
2015,,53,11,greek1516_Page_053_Line11.gt.tif,greek1516_Page_053_Line11.gt.txt,Mat,22,17
2016,,53,12,greek1516_Page_053_Line12.gt.tif,greek1516_Page_053_Line12.gt.txt,Mat,22,18
2017,,53,13,greek1516_Page_053_Line13.gt.tif,greek1516_Page_053_Line13.gt.txt,Mat,22,19
2018,,53,14,greek1516_Page_053_Line14.gt.tif,greek1516_Page_053_Line14.gt.txt,Mat,22,19
2019,,53,15,greek1516_Page_053_Line15.gt.tif,greek1516_Page_053_Line15.gt.txt,Mat,22,20
2020,,53,16,greek1516_Page_053_Line16.gt.tif,greek1516_Page_053_Line16.gt.txt,Mat,22,20
2021,,53,17,greek1516_Page_053_Line17.gt.tif,greek1516_Page_053_Line17.gt.txt,Mat,22,21
2022,,53,18,greek1516_Page_053_Line18.gt.tif,greek1516_Page_053_Line18.gt.txt,Mat,22,21
2023,,53,19,greek1516_Page_053_Line19.gt.tif,greek1516_Page_053_Line19.gt.txt,Mat,22,22
2024,,53,20,greek1516_Page_053_Line20.gt.tif,greek1516_Page_053_Line20.gt.txt,Mat,22,22
2025,,53,21,greek1516_Page_053_Line21.gt.tif,greek1516_Page_053_Line21.gt.txt,Mat,22,23
2026,,53,22,greek1516_Page_053_Line22.gt.tif,greek1516_Page_053_Line22.gt.txt,Mat,22,23
2027,,53,23,greek1516_Page_053_Line23.gt.tif,greek1516_Page_053_Line23.gt.txt,Mat,22,24
2028,,53,24,greek1516_Page_053_Line24.gt.tif,greek1516_Page_053_Line24.gt.txt,Mat,22,24
2029,,53,25,greek1516_Page_053_Line25.gt.tif,greek1516_Page_053_Line25.gt.txt,Mat,22,24
2030,,53,26,greek1516_Page_053_Line26.gt.tif,greek1516_Page_053_Line26.gt.txt,Mat,22,24
2031,,53,27,greek1516_Page_053_Line27.gt.tif,greek1516_Page_053_Line27.gt.txt,Mat,22,25
2032,,53,28,greek1516_Page_053_Line28.gt.tif,greek1516_Page_053_Line28.gt.txt,Mat,22,25
2033,,53,29,greek1516_Page_053_Line29.gt.tif,greek1516_Page_053_Line29.gt.txt,Mat,22,25
2034,,53,30,greek1516_Page_053_Line30.gt.tif,greek1516_Page_053_Line30.gt.txt,Mat,22,26
2035,,53,31,greek1516_Page_053_Line31.gt.tif,greek1516_Page_053_Line31.gt.txt,Mat,22,26
2036,,53,32,greek1516_Page_053_Line32.gt.tif,greek1516_Page_053_Line32.gt.txt,Mat,22,27
2037,,53,33,greek1516_Page_053_Line33.gt.tif,greek1516_Page_053_Line33.gt.txt,Mat,22,28
2038,,53,34,greek1516_Page_053_Line34.gt.tif,greek1516_Page_053_Line34.gt.txt,Mat,22,29
2039,,53,35,greek1516_Page_053_Line35.gt.tif,greek1516_Page_053_Line35.gt.txt,Mat,22,29
2040,,53,36,greek1516_Page_053_Line36.gt.tif,greek1516_Page_053_Line36.gt.txt,Mat,22,29
2041,,53,37,greek1516_Page_053_Line37.gt.tif,greek1516_Page_053_Line37.gt.txt,Mat,22,30
2042,,53,38,greek1516_Page_053_Line38.gt.tif,greek1516_Page_053_Line38.gt.txt,Mat,22,30
2043,,53,39,greek1516_Page_053_Line39.gt.tif,greek1516_Page_053_Line39.gt.txt,Mat,22,31
2044,,54,1,greek1516_Page_054_Line1.gt.tif,greek1516_Page_054_Line1.gt.txt,Mat,22,31
2045,,54,2,greek1516_Page_054_Line2.gt.tif,greek1516_Page_054_Line2.gt.txt,Mat,22,32
2046,,54,3,greek1516_Page_054_Line3.gt.tif,greek1516_Page_054_Line3.gt.txt,Mat,22,32
2047,,54,4,greek1516_Page_054_Line4.gt.tif,greek1516_Page_054_Line4.gt.txt,Mat,22,33
2048,,54,5,greek1516_Page_054_Line5.gt.tif,greek1516_Page_054_Line5.gt.txt,Mat,22,33
2049,,54,6,greek1516_Page_054_Line6.gt.tif,greek1516_Page_054_Line6.gt.txt,Mat,22,34
2050,,54,7,greek1516_Page_054_Line7.gt.tif,greek1516_Page_054_Line7.gt.txt,Mat,22,34
2051,,54,8,greek1516_Page_054_Line8.gt.tif,greek1516_Page_054_Line8.gt.txt,Mat,22,35
2052,,54,9,greek1516_Page_054_Line9.gt.tif,greek1516_Page_054_Line9.gt.txt,Mat,22,35
2053,,54,10,greek1516_Page_054_Line10.gt.tif,greek1516_Page_054_Line10.gt.txt,Mat,22,36
2054,,54,11,greek1516_Page_054_Line11.gt.tif,greek1516_Page_054_Line11.gt.txt,Mat,22,37
2055,,54,12,greek1516_Page_054_Line12.gt.tif,greek1516_Page_054_Line12.gt.txt,Mat,22,37
2056,,54,13,greek1516_Page_054_Line13.gt.tif,greek1516_Page_054_Line13.gt.txt,Mat,22,37
2057,,54,14,greek1516_Page_054_Line14.gt.tif,greek1516_Page_054_Line14.gt.txt,Mat,22,38
2058,,54,15,greek1516_Page_054_Line15.gt.tif,greek1516_Page_054_Line15.gt.txt,Mat,22,39
2059,,54,16,greek1516_Page_054_Line16.gt.tif,greek1516_Page_054_Line16.gt.txt,Mat,22,40
2060,,54,17,greek1516_Page_054_Line17.gt.tif,greek1516_Page_054_Line17.gt.txt,Mat,22,40
2061,,54,18,greek1516_Page_054_Line18.gt.tif,greek1516_Page_054_Line18.gt.txt,Mat,22,41
2062,,54,19,greek1516_Page_054_Line19.gt.tif,greek1516_Page_054_Line19.gt.txt,Mat,22,42
2063,,54,20,greek1516_Page_054_Line20.gt.tif,greek1516_Page_054_Line20.gt.txt,Mat,22,42
2064,,54,21,greek1516_Page_054_Line21.gt.tif,greek1516_Page_054_Line21.gt.txt,Mat,22,43
2065,,54,22,greek1516_Page_054_Line22.gt.tif,greek1516_Page_054_Line22.gt.txt,Mat,22,43
2066,,54,23,greek1516_Page_054_Line23.gt.tif,greek1516_Page_054_Line23.gt.txt,Mat,22,44
2067,,54,24,greek1516_Page_054_Line24.gt.tif,greek1516_Page_054_Line24.gt.txt,Mat,22,44
2068,,54,25,greek1516_Page_054_Line25.gt.tif,greek1516_Page_054_Line25.gt.txt,Mat,22,45
2069,,54,26,greek1516_Page_054_Line26.gt.tif,greek1516_Page_054_Line26.gt.txt,Mat,22,45
2070,,54,27,greek1516_Page_054_Line27.gt.tif,greek1516_Page_054_Line27.gt.txt,Mat,22,46
2071,,54,28,greek1516_Page_054_Line28.gt.tif,greek1516_Page_054_Line28.gt.txt,Mat,22,46
2072,,54,29,greek1516_Page_054_Line29.gt.tif,greek1516_Page_054_Line29.gt.txt,Mat,23,1
2073,,54,30,greek1516_Page_054_Line30.gt.tif,greek1516_Page_054_Line30.gt.txt,Mat,23,1
2074,,54,31,greek1516_Page_054_Line31.gt.tif,greek1516_Page_054_Line31.gt.txt,Mat,23,2
2075,,54,32,greek1516_Page_054_Line32.gt.tif,greek1516_Page_054_Line32.gt.txt,Mat,23,2
2076,,54,33,greek1516_Page_054_Line33.gt.tif,greek1516_Page_054_Line33.gt.txt,Mat,23,3
2077,,54,34,greek1516_Page_054_Line34.gt.tif,greek1516_Page_054_Line34.gt.txt,Mat,23,3
2078,,54,35,greek1516_Page_054_Line35.gt.tif,greek1516_Page_054_Line35.gt.txt,Mat,23,4
2079,,54,36,greek1516_Page_054_Line36.gt.tif,greek1516_Page_054_Line36.gt.txt,Mat,23,4
2080,,54,37,greek1516_Page_054_Line37.gt.tif,greek1516_Page_054_Line37.gt.txt,Mat,23,4
2081,,54,38,greek1516_Page_054_Line38.gt.tif,greek1516_Page_054_Line38.gt.txt,Mat,23,4
2082,,54,39,greek1516_Page_054_Line39.gt.tif,greek1516_Page_054_Line39.gt.txt,Mat,23,5
2083,,55,1,greek1516_Page_055_Line1.gt.tif,greek1516_Page_055_Line1.gt.txt,Mat,23,5
2084,,55,2,greek1516_Page_055_Line2.gt.tif,greek1516_Page_055_Line2.gt.txt,Mat,23,5
2085,,55,3,greek1516_Page_055_Line3.gt.tif,greek1516_Page_055_Line3.gt.txt,Mat,23,6
2086,,55,4,greek1516_Page_055_Line4.gt.tif,greek1516_Page_055_Line4.gt.txt,Mat,23,6
2087,,55,5,greek1516_Page_055_Line5.gt.tif,greek1516_Page_055_Line5.gt.txt,Mat,23,6
2088,,55,6,greek1516_Page_055_Line6.gt.tif,greek1516_Page_055_Line6.gt.txt,Mat,23,7
2089,,55,7,greek1516_Page_055_Line7.gt.tif,greek1516_Page_055_Line7.gt.txt,Mat,23,7
2090,,55,8,greek1516_Page_055_Line8.gt.tif,greek1516_Page_055_Line8.gt.txt,Mat,23,8
2091,,55,9,greek1516_Page_055_Line9.gt.tif,greek1516_Page_055_Line9.gt.txt,Mat,23,8
2092,,55,10,greek1516_Page_055_Line10.gt.tif,greek1516_Page_055_Line10.gt.txt,Mat,23,9
2093,,55,11,greek1516_Page_055_Line11.gt.tif,greek1516_Page_055_Line11.gt.txt,Mat,23,9
2094,,55,12,greek1516_Page_055_Line12.gt.tif,greek1516_Page_055_Line12.gt.txt,Mat,23,10
2095,,55,13,greek1516_Page_055_Line13.gt.tif,greek1516_Page_055_Line13.gt.txt,Mat,23,11
2096,,55,14,greek1516_Page_055_Line14.gt.tif,greek1516_Page_055_Line14.gt.txt,Mat,23,12
2097,,55,15,greek1516_Page_055_Line15.gt.tif,greek1516_Page_055_Line15.gt.txt,Mat,23,12
2098,,55,16,greek1516_Page_055_Line16.gt.tif,greek1516_Page_055_Line16.gt.txt,Mat,23,13
2099,,55,17,greek1516_Page_055_Line17.gt.tif,greek1516_Page_055_Line17.gt.txt,Mat,23,13
2100,,55,18,greek1516_Page_055_Line18.gt.tif,greek1516_Page_055_Line18.gt.txt,Mat,23,13
2101,,55,19,greek1516_Page_055_Line19.gt.tif,greek1516_Page_055_Line19.gt.txt,Mat,23,14
2102,,55,20,greek1516_Page_055_Line20.gt.tif,greek1516_Page_055_Line20.gt.txt,Mat,23,14
2103,,55,21,greek1516_Page_055_Line21.gt.tif,greek1516_Page_055_Line21.gt.txt,Mat,23,14
2104,,55,22,greek1516_Page_055_Line22.gt.tif,greek1516_Page_055_Line22.gt.txt,Mat,23,14
2105,,55,23,greek1516_Page_055_Line23.gt.tif,greek1516_Page_055_Line23.gt.txt,Mat,23,15
2106,,55,24,greek1516_Page_055_Line24.gt.tif,greek1516_Page_055_Line24.gt.txt,Mat,23,15
2107,,55,25,greek1516_Page_055_Line25.gt.tif,greek1516_Page_055_Line25.gt.txt,Mat,23,15
2108,,55,26,greek1516_Page_055_Line26.gt.tif,greek1516_Page_055_Line26.gt.txt,Mat,23,15
2109,,55,27,greek1516_Page_055_Line27.gt.tif,greek1516_Page_055_Line27.gt.txt,Mat,23,15
2110,,55,28,greek1516_Page_055_Line28.gt.tif,greek1516_Page_055_Line28.gt.txt,Mat,23,16
2111,,55,29,greek1516_Page_055_Line29.gt.tif,greek1516_Page_055_Line29.gt.txt,Mat,23,16
2112,,55,30,greek1516_Page_055_Line30.gt.tif,greek1516_Page_055_Line30.gt.txt,Mat,23,16
2113,,55,31,greek1516_Page_055_Line31.gt.tif,greek1516_Page_055_Line31.gt.txt,Mat,23,17
2114,,55,32,greek1516_Page_055_Line32.gt.tif,greek1516_Page_055_Line32.gt.txt,Mat,23,18
2115,,55,33,greek1516_Page_055_Line33.gt.tif,greek1516_Page_055_Line33.gt.txt,Mat,23,18
2116,,55,34,greek1516_Page_055_Line34.gt.tif,greek1516_Page_055_Line34.gt.txt,Mat,23,18
2117,,55,35,greek1516_Page_055_Line35.gt.tif,greek1516_Page_055_Line35.gt.txt,Mat,23,19
2118,,55,36,greek1516_Page_055_Line36.gt.tif,greek1516_Page_055_Line36.gt.txt,Mat,23,19
2119,,55,37,greek1516_Page_055_Line37.gt.tif,greek1516_Page_055_Line37.gt.txt,Mat,23,20
2120,,55,38,greek1516_Page_055_Line38.gt.tif,greek1516_Page_055_Line38.gt.txt,Mat,23,20
2121,,55,39,greek1516_Page_055_Line39.gt.tif,greek1516_Page_055_Line39.gt.txt,Mat,23,21
2122,,56,1,greek1516_Page_056_Line1.gt.tif,greek1516_Page_056_Line1.gt.txt,Mat,23,22
2123,,56,2,greek1516_Page_056_Line2.gt.tif,greek1516_Page_056_Line2.gt.txt,Mat,23,22
2124,,56,3,greek1516_Page_056_Line3.gt.tif,greek1516_Page_056_Line3.gt.txt,Mat,23,22
2125,,56,4,greek1516_Page_056_Line4.gt.tif,greek1516_Page_056_Line4.gt.txt,Mat,23,23
2126,,56,5,greek1516_Page_056_Line5.gt.tif,greek1516_Page_056_Line5.gt.txt,Mat,23,23
